market,name,price,date
narahenpita,local_potato,1100,8/20/2020
narahenpita,local_potato,1100,8/21/2020
narahenpita,local_potato,1100,9/2/2020
narahenpita,local_potato,1100,9/7/2020
narahenpita,local_potato,1100,9/10/2020
narahenpita,local_potato,1100,9/11/2020
narahenpita,local_potato,1100,9/14/2020
narahenpita,local_potato,1100,9/15/2020
narahenpita,local_potato,1100,9/16/2020
narahenpita,local_potato,1100,9/17/2020
narahenpita,local_potato,1100,9/18/2020
narahenpita,local_potato,1100,9/22/2020
narahenpita,local_potato,1100,9/25/2020
narahenpita,local_potato,1100,9/28/2020
narahenpita,local_potato,1100,9/29/2020
narahenpita,local_potato,1100,10/2/2020
narahenpita,local_potato,1100,2/21/2022
narahenpita,local_potato,1100,2/22/2022
narahenpita,local_potato,1100,2/23/2022
narahenpita,local_potato,1100,3/15/2022
narahenpita,local_potato,1100,3/23/2022
narahenpita,local_potato,1100,3/24/2022
narahenpita,local_potato,1100,3/29/2022
narahenpita,local_potato,1100,3/30/2022
narahenpita,local_potato,1150,9/9/2020
narahenpita,local_potato,1150,9/23/2020
narahenpita,local_potato,1150,9/24/2020
narahenpita,local_potato,1150,4/6/2022
narahenpita,local_potato,1150,4/8/2022
narahenpita,local_potato,1160,1/21/2022
narahenpita,local_potato,1160,1/24/2022
narahenpita,local_potato,1160,1/25/2022
narahenpita,local_potato,1160,1/27/2022
narahenpita,local_potato,1180,2/10/2022
narahenpita,local_potato,1180,2/14/2022
narahenpita,local_potato,1180,4/11/2022
narahenpita,local_potato,1200,10/5/2020
narahenpita,local_potato,1220,4/22/2022
narahenpita,local_potato,1220,4/25/2022
narahenpita,local_potato,1250,4/28/2022
narahenpita,local_potato,1250,4/29/2022
narahenpita,local_potato,1250,5/5/2022
narahenpita,local_potato,1250,5/12/2022
narahenpita,local_potato,1490,6/21/2022
narahenpita,local_potato,1490,6/27/2022
narahenpita,local_potato,1490,6/28/2022
narahenpita,local_potato,1490,6/29/2022
narahenpita,local_potato,1540,6/23/2022
narahenpita,local_potato,1540,6/24/2022
narahenpita,local_potato,1590,7/5/2022
narahenpita,local_potato,1620,7/6/2022
narahenpita,local_potato,1620,7/21/2022
narahenpita,local_potato,1620,7/28/2022
narahenpita,local_potato,1620,7/29/2022
narahenpita,local_potato,1760,8/5/2022
narahenpita,local_potato,1790,6/6/2022
narahenpita,local_potato,1790,6/13/2022
narahenpita,local_potato,1960,8/3/2022
narahenpita,local_potato,1960,8/4/2022
narahenpita,local_potato,1980,5/30/2022
narahenpita,snake_gourd,38,5/30/2022
narahenpita,snake_gourd,43,5/23/2022
narahenpita,snake_gourd,45,12/1/2021
narahenpita,snake_gourd,45,6/1/2022
narahenpita,snake_gourd,50,6/2/2022
narahenpita,snake_gourd,53,11/11/2021
narahenpita,snake_gourd,53,11/25/2021
narahenpita,snake_gourd,53,12/2/2021
narahenpita,snake_gourd,58,12/8/2021
narahenpita,snake_gourd,58,12/15/2021
narahenpita,snake_gourd,58,12/17/2021
narahenpita,snake_gourd,58,12/20/2021
narahenpita,snake_gourd,58,5/12/2022
narahenpita,snake_gourd,63,11/8/2021
narahenpita,snake_gourd,63,2/21/2022
narahenpita,snake_gourd,63,2/22/2022
narahenpita,snake_gourd,63,2/23/2022
narahenpita,snake_gourd,63,2/28/2022
narahenpita,snake_gourd,63,3/9/2022
narahenpita,snake_gourd,63,6/6/2022
narahenpita,snake_gourd,63,6/23/2022
narahenpita,snake_gourd,63,6/29/2022
narahenpita,snake_gourd,63,7/5/2022
narahenpita,snake_gourd,64,1/6/2022
narahenpita,snake_gourd,65,3/24/2022
narahenpita,snake_gourd,65,5/31/2022
narahenpita,snake_gourd,68,11/12/2021
narahenpita,snake_gourd,68,12/9/2021
narahenpita,snake_gourd,68,2/15/2022
narahenpita,snake_gourd,68,2/24/2022
narahenpita,snake_gourd,68,2/25/2022
narahenpita,snake_gourd,68,3/2/2022
narahenpita,snake_gourd,68,3/3/2022
narahenpita,snake_gourd,68,3/23/2022
narahenpita,snake_gourd,68,3/30/2022
narahenpita,snake_gourd,68,5/5/2022
narahenpita,snake_gourd,68,6/24/2022
narahenpita,snake_gourd,68,6/27/2022
narahenpita,snake_gourd,68,6/28/2022
narahenpita,snake_gourd,70,11/3/2021
narahenpita,snake_gourd,70,11/26/2021
narahenpita,snake_gourd,70,12/27/2021
narahenpita,snake_gourd,73,10/8/2021
narahenpita,snake_gourd,73,10/29/2021
narahenpita,snake_gourd,73,12/13/2021
narahenpita,snake_gourd,73,1/28/2022
narahenpita,snake_gourd,73,2/10/2022
narahenpita,snake_gourd,73,2/14/2022
narahenpita,snake_gourd,73,3/4/2022
narahenpita,snake_gourd,73,6/13/2022
narahenpita,snake_gourd,75,10/7/2021
narahenpita,snake_gourd,75,11/9/2021
narahenpita,snake_gourd,75,11/24/2021
narahenpita,snake_gourd,78,10/25/2021
narahenpita,snake_gourd,78,11/1/2021
narahenpita,snake_gourd,78,11/10/2021
narahenpita,snake_gourd,78,11/15/2021
narahenpita,snake_gourd,78,1/27/2022
narahenpita,snake_gourd,78,2/8/2022
narahenpita,snake_gourd,78,3/10/2022
narahenpita,snake_gourd,78,5/18/2022
narahenpita,snake_gourd,78,6/21/2022
narahenpita,snake_gourd,78,7/21/2022
narahenpita,snake_gourd,78,7/28/2022
narahenpita,snake_gourd,83,10/28/2021
narahenpita,snake_gourd,83,12/31/2021
narahenpita,snake_gourd,83,1/18/2022
narahenpita,snake_gourd,83,4/25/2022
narahenpita,snake_gourd,83,8/5/2022
narahenpita,snake_gourd,85,8/19/2021
narahenpita,snake_gourd,85,9/22/2021
narahenpita,snake_gourd,85,10/11/2021
narahenpita,snake_gourd,85,10/15/2021
narahenpita,snake_gourd,85,10/27/2021
narahenpita,snake_gourd,85,1/21/2022
narahenpita,snake_gourd,85,1/25/2022
narahenpita,snake_gourd,85,7/6/2022
narahenpita,snake_gourd,85,7/20/2022
narahenpita,snake_gourd,88,4/5/2022
narahenpita,snake_gourd,88,4/6/2022
narahenpita,snake_gourd,88,7/29/2022
narahenpita,snake_gourd,93,12/30/2021
narahenpita,snake_gourd,93,1/24/2022
narahenpita,snake_gourd,93,4/8/2022
narahenpita,snake_gourd,93,8/1/2022
narahenpita,snake_gourd,93,8/3/2022
narahenpita,snake_gourd,95,12/29/2021
narahenpita,snake_gourd,98,4/7/2022
narahenpita,snake_gourd,98,4/12/2022
narahenpita,snake_gourd,98,8/4/2022
narahenpita,snake_gourd,103,4/11/2022
narahenpita,snake_gourd,180,10/11/2024
narahenpita,snake_gourd,200,8/24/2020
narahenpita,snake_gourd,200,8/25/2020
narahenpita,snake_gourd,200,8/31/2020
narahenpita,snake_gourd,200,9/7/2020
narahenpita,snake_gourd,200,9/9/2020
narahenpita,snake_gourd,200,9/16/2020
narahenpita,snake_gourd,200,9/21/2020
narahenpita,snake_gourd,200,10/20/2020
narahenpita,snake_gourd,200,10/22/2020
narahenpita,snake_gourd,200,10/23/2020
narahenpita,snake_gourd,200,11/10/2020
narahenpita,snake_gourd,200,10/1/2024
narahenpita,snake_gourd,200,10/2/2024
narahenpita,snake_gourd,200,10/3/2024
narahenpita,snake_gourd,200,10/4/2024
narahenpita,snake_gourd,200,10/8/2024
narahenpita,snake_gourd,200,10/10/2024
narahenpita,snake_gourd,200,11/11/2024
narahenpita,snake_gourd,220,10/19/2020
narahenpita,snake_gourd,230,9/27/2024
narahenpita,snake_gourd,230,9/30/2024
narahenpita,snake_gourd,230,10/7/2024
narahenpita,snake_gourd,230,10/9/2024
narahenpita,snake_gourd,230,11/20/2024
narahenpita,snake_gourd,230,11/21/2024
narahenpita,snake_gourd,240,8/17/2020
narahenpita,snake_gourd,240,8/19/2020
narahenpita,snake_gourd,240,8/20/2020
narahenpita,snake_gourd,240,8/26/2020
narahenpita,snake_gourd,240,8/28/2020
narahenpita,snake_gourd,240,9/3/2020
narahenpita,snake_gourd,240,9/4/2020
narahenpita,snake_gourd,240,9/15/2020
narahenpita,snake_gourd,240,9/17/2020
narahenpita,snake_gourd,240,9/18/2020
narahenpita,snake_gourd,240,9/22/2020
narahenpita,snake_gourd,240,10/16/2020
narahenpita,snake_gourd,240,10/21/2020
narahenpita,snake_gourd,240,9/18/2023
narahenpita,snake_gourd,250,9/23/2024
narahenpita,snake_gourd,250,9/25/2024
narahenpita,snake_gourd,250,9/26/2024
narahenpita,snake_gourd,250,10/14/2024
narahenpita,snake_gourd,250,10/18/2024
narahenpita,snake_gourd,250,11/5/2024
narahenpita,snake_gourd,250,11/6/2024
narahenpita,snake_gourd,250,11/8/2024
narahenpita,snake_gourd,250,11/12/2024
narahenpita,snake_gourd,250,11/13/2024
narahenpita,snake_gourd,250,11/19/2024
narahenpita,snake_gourd,250,11/22/2024
narahenpita,snake_gourd,250,11/25/2024
narahenpita,snake_gourd,250,12/30/2024
narahenpita,snake_gourd,250,12/31/2024
narahenpita,snake_gourd,250,1/1/2025
narahenpita,snake_gourd,260,8/18/2020
narahenpita,snake_gourd,260,8/21/2020
narahenpita,snake_gourd,260,9/10/2020
narahenpita,snake_gourd,260,10/27/2020
narahenpita,snake_gourd,260,10/29/2020
narahenpita,snake_gourd,260,7/19/2023
narahenpita,snake_gourd,270,11/26/2024
narahenpita,snake_gourd,280,8/27/2020
narahenpita,snake_gourd,280,9/2/2020
narahenpita,snake_gourd,280,9/25/2020
narahenpita,snake_gourd,280,10/14/2020
narahenpita,snake_gourd,280,10/26/2020
narahenpita,snake_gourd,280,10/28/2020
narahenpita,snake_gourd,280,9/26/2022
narahenpita,snake_gourd,280,9/27/2022
narahenpita,snake_gourd,280,3/23/2023
narahenpita,snake_gourd,280,3/27/2023
narahenpita,snake_gourd,280,3/30/2023
narahenpita,snake_gourd,280,4/3/2023
narahenpita,snake_gourd,280,4/4/2023
narahenpita,snake_gourd,280,4/11/2023
narahenpita,snake_gourd,280,4/12/2023
narahenpita,snake_gourd,280,4/17/2023
narahenpita,snake_gourd,280,4/18/2023
narahenpita,snake_gourd,280,4/19/2023
narahenpita,snake_gourd,280,4/20/2023
narahenpita,snake_gourd,280,4/21/2023
narahenpita,snake_gourd,280,4/26/2023
narahenpita,snake_gourd,280,4/27/2023
narahenpita,snake_gourd,280,5/3/2023
narahenpita,snake_gourd,280,5/9/2023
narahenpita,snake_gourd,280,5/10/2023
narahenpita,snake_gourd,280,8/23/2023
narahenpita,snake_gourd,280,8/25/2023
narahenpita,snake_gourd,280,8/28/2023
narahenpita,snake_gourd,280,8/29/2023
narahenpita,snake_gourd,280,8/31/2023
narahenpita,snake_gourd,280,9/1/2023
narahenpita,snake_gourd,280,9/5/2023
narahenpita,snake_gourd,280,9/6/2023
narahenpita,snake_gourd,280,9/7/2023
narahenpita,snake_gourd,280,9/12/2023
narahenpita,snake_gourd,280,9/13/2023
narahenpita,snake_gourd,280,9/15/2023
narahenpita,snake_gourd,280,9/19/2023
narahenpita,snake_gourd,280,9/20/2023
narahenpita,snake_gourd,280,9/21/2023
narahenpita,snake_gourd,280,9/25/2023
narahenpita,snake_gourd,280,10/2/2023
narahenpita,snake_gourd,280,10/3/2023
narahenpita,snake_gourd,280,10/6/2023
narahenpita,snake_gourd,280,3/26/2024
narahenpita,snake_gourd,280,4/5/2024
narahenpita,snake_gourd,280,4/22/2024
narahenpita,snake_gourd,280,4/26/2024
narahenpita,snake_gourd,280,4/29/2024
narahenpita,snake_gourd,280,4/30/2024
narahenpita,snake_gourd,280,5/2/2024
narahenpita,snake_gourd,280,9/24/2024
narahenpita,snake_gourd,280,11/28/2024
narahenpita,snake_gourd,280,11/29/2024
narahenpita,snake_gourd,280,12/27/2024
narahenpita,snake_gourd,300,7/28/2020
narahenpita,snake_gourd,300,7/29/2020
narahenpita,snake_gourd,300,7/30/2020
narahenpita,snake_gourd,300,7/31/2020
narahenpita,snake_gourd,300,8/11/2020
narahenpita,snake_gourd,300,8/14/2020
narahenpita,snake_gourd,300,9/8/2020
narahenpita,snake_gourd,300,9/11/2020
narahenpita,snake_gourd,300,9/14/2020
narahenpita,snake_gourd,300,9/23/2020
narahenpita,snake_gourd,300,9/24/2020
narahenpita,snake_gourd,300,9/28/2020
narahenpita,snake_gourd,300,9/29/2020
narahenpita,snake_gourd,300,9/30/2020
narahenpita,snake_gourd,300,10/2/2020
narahenpita,snake_gourd,300,10/5/2020
narahenpita,snake_gourd,300,10/7/2020
narahenpita,snake_gourd,300,10/9/2020
narahenpita,snake_gourd,300,10/13/2020
narahenpita,snake_gourd,300,10/15/2020
narahenpita,snake_gourd,300,11/15/2022
narahenpita,snake_gourd,300,1/18/2023
narahenpita,snake_gourd,300,2/15/2023
narahenpita,snake_gourd,300,3/3/2023
narahenpita,snake_gourd,300,3/22/2023
narahenpita,snake_gourd,300,7/26/2023
narahenpita,snake_gourd,300,8/15/2023
narahenpita,snake_gourd,300,8/28/2024
narahenpita,snake_gourd,300,10/15/2024
narahenpita,snake_gourd,300,11/4/2024
narahenpita,snake_gourd,300,11/14/2024
narahenpita,snake_gourd,300,11/27/2024
narahenpita,snake_gourd,300,12/24/2024
narahenpita,snake_gourd,300,12/26/2024
narahenpita,snake_gourd,320,10/6/2020
narahenpita,snake_gourd,320,10/8/2020
narahenpita,snake_gourd,320,10/12/2020
narahenpita,snake_gourd,320,10/21/2022
narahenpita,snake_gourd,320,10/31/2022
narahenpita,snake_gourd,320,11/1/2022
narahenpita,snake_gourd,320,11/14/2022
narahenpita,snake_gourd,320,1/17/2023
narahenpita,snake_gourd,320,2/6/2023
narahenpita,snake_gourd,320,2/7/2023
narahenpita,snake_gourd,320,2/8/2023
narahenpita,snake_gourd,320,2/9/2023
narahenpita,snake_gourd,320,2/10/2023
narahenpita,snake_gourd,320,2/13/2023
narahenpita,snake_gourd,320,2/14/2023
narahenpita,snake_gourd,320,2/16/2023
narahenpita,snake_gourd,320,2/17/2023
narahenpita,snake_gourd,320,2/20/2023
narahenpita,snake_gourd,320,2/22/2023
narahenpita,snake_gourd,320,2/23/2023
narahenpita,snake_gourd,320,2/24/2023
narahenpita,snake_gourd,320,2/27/2023
narahenpita,snake_gourd,320,2/28/2023
narahenpita,snake_gourd,320,3/1/2023
narahenpita,snake_gourd,320,3/2/2023
narahenpita,snake_gourd,320,3/8/2023
narahenpita,snake_gourd,320,3/9/2023
narahenpita,snake_gourd,320,3/10/2023
narahenpita,snake_gourd,320,3/16/2023
narahenpita,snake_gourd,320,3/21/2023
narahenpita,snake_gourd,320,3/24/2023
narahenpita,snake_gourd,320,3/31/2023
narahenpita,snake_gourd,320,4/6/2023
narahenpita,snake_gourd,320,4/10/2023
narahenpita,snake_gourd,320,4/24/2023
narahenpita,snake_gourd,320,4/25/2023
narahenpita,snake_gourd,320,4/28/2023
narahenpita,snake_gourd,320,5/8/2023
narahenpita,snake_gourd,320,5/12/2023
narahenpita,snake_gourd,320,7/18/2023
narahenpita,snake_gourd,320,7/24/2023
narahenpita,snake_gourd,320,7/25/2023
narahenpita,snake_gourd,320,8/2/2023
narahenpita,snake_gourd,320,8/3/2023
narahenpita,snake_gourd,320,8/4/2023
narahenpita,snake_gourd,320,8/7/2023
narahenpita,snake_gourd,320,8/8/2023
narahenpita,snake_gourd,320,8/9/2023
narahenpita,snake_gourd,320,8/10/2023
narahenpita,snake_gourd,320,8/11/2023
narahenpita,snake_gourd,320,8/14/2023
narahenpita,snake_gourd,320,8/16/2023
narahenpita,snake_gourd,320,8/17/2023
narahenpita,snake_gourd,320,8/18/2023
narahenpita,snake_gourd,320,8/21/2023
narahenpita,snake_gourd,320,8/22/2023
narahenpita,snake_gourd,320,9/4/2023
narahenpita,snake_gourd,320,9/8/2023
narahenpita,snake_gourd,320,9/11/2023
narahenpita,snake_gourd,320,9/14/2023
narahenpita,snake_gourd,320,9/22/2023
narahenpita,snake_gourd,320,9/26/2023
narahenpita,snake_gourd,320,9/27/2023
narahenpita,snake_gourd,320,10/5/2023
narahenpita,snake_gourd,320,10/9/2023
narahenpita,snake_gourd,320,10/10/2023
narahenpita,snake_gourd,320,10/11/2023
narahenpita,snake_gourd,320,10/12/2023
narahenpita,snake_gourd,320,10/19/2023
narahenpita,snake_gourd,320,2/26/2024
narahenpita,snake_gourd,320,3/1/2024
narahenpita,snake_gourd,320,3/6/2024
narahenpita,snake_gourd,320,3/7/2024
narahenpita,snake_gourd,320,3/20/2024
narahenpita,snake_gourd,320,3/22/2024
narahenpita,snake_gourd,320,3/27/2024
narahenpita,snake_gourd,320,3/28/2024
narahenpita,snake_gourd,320,4/1/2024
narahenpita,snake_gourd,320,4/2/2024
narahenpita,snake_gourd,320,4/3/2024
narahenpita,snake_gourd,320,4/4/2024
narahenpita,snake_gourd,320,4/8/2024
narahenpita,snake_gourd,320,4/10/2024
narahenpita,snake_gourd,320,4/25/2024
narahenpita,snake_gourd,320,5/3/2024
narahenpita,snake_gourd,320,5/7/2024
narahenpita,snake_gourd,320,5/8/2024
narahenpita,snake_gourd,320,5/9/2024
narahenpita,snake_gourd,320,5/10/2024
narahenpita,snake_gourd,320,5/14/2024
narahenpita,snake_gourd,320,5/16/2024
narahenpita,snake_gourd,320,5/17/2024
narahenpita,snake_gourd,320,8/26/2024
narahenpita,snake_gourd,320,8/27/2024
narahenpita,snake_gourd,320,9/18/2024
narahenpita,snake_gourd,320,9/19/2024
narahenpita,snake_gourd,320,9/20/2024
narahenpita,snake_gourd,320,10/16/2024
narahenpita,snake_gourd,320,12/2/2024
narahenpita,snake_gourd,320,12/3/2024
narahenpita,snake_gourd,340,10/14/2022
narahenpita,snake_gourd,340,10/18/2022
narahenpita,snake_gourd,340,11/17/2022
narahenpita,snake_gourd,340,12/2/2022
narahenpita,snake_gourd,340,12/22/2022
narahenpita,snake_gourd,340,12/23/2022
narahenpita,snake_gourd,340,12/28/2022
narahenpita,snake_gourd,340,1/3/2023
narahenpita,snake_gourd,340,3/29/2023
narahenpita,snake_gourd,340,5/2/2023
narahenpita,snake_gourd,340,8/22/2024
narahenpita,snake_gourd,350,8/4/2020
narahenpita,snake_gourd,350,10/23/2024
narahenpita,snake_gourd,350,10/24/2024
narahenpita,snake_gourd,350,10/25/2024
narahenpita,snake_gourd,350,10/30/2024
narahenpita,snake_gourd,350,11/1/2024
narahenpita,snake_gourd,350,12/4/2024
narahenpita,snake_gourd,350,12/5/2024
narahenpita,snake_gourd,350,12/6/2024
narahenpita,snake_gourd,350,12/20/2024
narahenpita,snake_gourd,350,12/23/2024
narahenpita,snake_gourd,360,10/20/2022
narahenpita,snake_gourd,360,10/25/2022
narahenpita,snake_gourd,360,10/26/2022
narahenpita,snake_gourd,360,10/27/2022
narahenpita,snake_gourd,360,10/28/2022
narahenpita,snake_gourd,360,11/2/2022
narahenpita,snake_gourd,360,11/3/2022
narahenpita,snake_gourd,360,11/4/2022
narahenpita,snake_gourd,360,11/8/2022
narahenpita,snake_gourd,360,11/9/2022
narahenpita,snake_gourd,360,11/10/2022
narahenpita,snake_gourd,360,11/11/2022
narahenpita,snake_gourd,360,11/16/2022
narahenpita,snake_gourd,360,11/21/2022
narahenpita,snake_gourd,360,11/23/2022
narahenpita,snake_gourd,360,12/1/2022
narahenpita,snake_gourd,360,12/8/2022
narahenpita,snake_gourd,360,12/9/2022
narahenpita,snake_gourd,360,12/14/2022
narahenpita,snake_gourd,360,12/15/2022
narahenpita,snake_gourd,360,12/21/2022
narahenpita,snake_gourd,360,12/27/2022
narahenpita,snake_gourd,360,12/29/2022
narahenpita,snake_gourd,360,12/30/2022
narahenpita,snake_gourd,360,1/2/2023
narahenpita,snake_gourd,360,1/5/2023
narahenpita,snake_gourd,360,1/9/2023
narahenpita,snake_gourd,360,1/13/2023
narahenpita,snake_gourd,360,1/23/2023
narahenpita,snake_gourd,360,1/24/2023
narahenpita,snake_gourd,360,1/25/2023
